,model1_fc1,model1_fc2,model2_fc1,model2_fc2,model2_wa1,model2_wa2,train_epoch
589,59431.1328125,1176.12109375,59448.796875,1169.375244140625,59459.734375,1177.5084228515625,99
590,59588.66796875,1180.698486328125,59449.8359375,1171.259521484375,59446.08984375,1174.8287353515625,99
591,59654.71875,1181.6778564453125,59447.83203125,1172.225341796875,59447.2734375,1172.066650390625,99
592,59700.65234375,1182.0833740234375,59447.01171875,1172.2083740234375,59447.734375,1172.11376953125,99
593,59754.7421875,1182.3848876953125,59446.953125,1172.1934814453125,59447.71875,1172.171142578125,99
594,59447.71875,1172.171142578125,59446.953125,1172.1934814453125,59928.7421875,1185.6337890625,100
595,59615.2578125,1179.466064453125,59629.69921875,1172.760498046875,59639.87890625,1180.760498046875,100
596,59779.0859375,1184.3116455078125,59632.078125,1174.692138671875,59627.4296875,1177.9862060546875,100
597,59850.828125,1185.47705078125,59629.17578125,1175.7984619140625,59629.49609375,1175.6656494140625,100
598,59887.12890625,1185.3916015625,59628.796875,1175.81591796875,59629.703125,1175.8447265625,100
599,59928.7421875,1185.6337890625,59629.1484375,1175.8555908203125,59629.43359375,1175.837646484375,100
600,59629.43359375,1175.837646484375,59629.1484375,1175.8555908203125,60087.80859375,1187.944091796875,101
601,59781.93359375,1182.6080322265625,59803.6328125,1176.6634521484375,59815.0546875,1183.423583984375,101
602,59928.28515625,1186.77783203125,59810.71875,1178.486572265625,59800.15625,1181.006103515625,101
603,60004.56640625,1187.624755859375,59805.1953125,1179.382568359375,59804.7734375,1179.2020263671875,101
604,60043.12890625,1187.77392578125,59804.71875,1179.3642578125,59805.0078125,1179.35595703125,101
605,60087.80859375,1187.944091796875,59804.49609375,1179.4541015625,59805.15234375,1179.4423828125,101
606,59805.15234375,1179.4423828125,59804.49609375,1179.4541015625,60193.515625,1190.90576171875,102
607,59924.02734375,1185.83203125,59948.10546875,1180.00146484375,59959.55859375,1186.461669921875,102
608,60055.9140625,1189.681640625,59954.4296875,1182.0145263671875,59945.93359375,1184.46826171875,102
609,60129.52734375,1190.5498046875,59949.62109375,1182.8944091796875,59949.984375,1182.723876953125,102
610,60152.4140625,1190.798095703125,59949.0859375,1182.94189453125,59950.234375,1182.9390869140625,102
611,60193.515625,1190.90576171875,59949.33203125,1182.939208984375,59949.859375,1182.9945068359375,102
612,59949.859375,1182.9945068359375,59949.33203125,1182.939208984375,60411.390625,1194.849609375,103
613,60098.6015625,1189.8363037109375,60119.8046875,1183.6944580078125,60140.609375,1190.4501953125,103
614,60247.90625,1193.7113037109375,60130.23828125,1185.8157958984375,60120.66015625,1188.01513671875,103
615,60321.03125,1194.573486328125,60125.046875,1186.6480712890625,60124.9609375,1186.456298828125,103
616,60359.625,1194.8001708984375,60124.5859375,1186.6781005859375,60125.09375,1186.648193359375,103
617,60411.390625,1194.849609375,60124.51171875,1186.731201171875,60124.9296875,1186.769287109375,103
618,60124.9296875,1186.769287109375,60124.51171875,1186.731201171875,60527.81640625,1198.37548828125,104
619,60251.37109375,1193.244384765625,60272.421875,1187.765380859375,60290.375,1194.193603515625,104
620,60383.5,1196.994140625,60280.234375,1189.2745361328125,60273.97265625,1191.8421630859375,104
621,60449.515625,1197.9520263671875,60276.3125,1190.0220947265625,60276.609375,1189.927978515625,104
622,60485.49609375,1198.1182861328125,60275.94140625,1190.1090087890625,60276.640625,1190.095703125,104
623,60527.81640625,1198.37548828125,60276.13671875,1190.1640625,60276.27734375,1190.15185546875,104
624,60276.27734375,1190.15185546875,60276.13671875,1190.1640625,60732.59375,1203.442138671875,105
625,60420.49609375,1197.371337890625,60438.140625,1190.9547119140625,60470.69921875,1198.6947021484375,105
626,60566.90625,1202.0177001953125,60453.75390625,1193.0362548828125,60444.296875,1195.84619140625,105
627,60636.0390625,1202.8294677734375,60448.76953125,1194.006103515625,60448.0234375,1193.9710693359375,105
628,60677.8046875,1203.145263671875,60448.125,1194.0596923828125,60448.453125,1194.084716796875,105
629,60732.59375,1203.442138671875,60447.91796875,1194.052978515625,60448.5234375,1194.0771484375,105
630,60448.5234375,1194.0771484375,60447.91796875,1194.052978515625,60846.74609375,1206.410888671875,106
631,60577.09375,1201.04443359375,60587.06640625,1194.60205078125,60608.7734375,1201.952880859375,106
632,60703.109375,1205.29736328125,60599.4765625,1196.2210693359375,60586.890625,1199.4254150390625,106
633,60780.30859375,1206.156005859375,60592.140625,1197.2978515625,60593.00390625,1197.0667724609375,106
634,60810.625,1206.20654296875,60591.92578125,1197.300537109375,60592.8828125,1197.297607421875,106
635,60846.74609375,1206.410888671875,60592.109375,1197.3037109375,60592.5,1197.309326171875,106
636,60592.5,1197.309326171875,60592.109375,1197.3037109375,61040.125,1210.8572998046875,107
637,60734.921875,1204.825927734375,60749.5546875,1197.691162109375,60778.00390625,1206.3671875,107
638,60879.03125,1209.281982421875,60762.375,1199.5057373046875,60753.63671875,1203.510986328125,107
639,60959.78515625,1210.4632568359375,60757.3359375,1200.767333984375,60757.125,1200.489501953125,107
640,60998.7109375,1210.392578125,60756.7890625,1200.7401123046875,60757.36328125,1200.711181640625,107
641,61040.125,1210.8572998046875,60756.6953125,1200.736328125,60757.390625,1200.78076171875,107
642,60757.390625,1200.78076171875,60756.6953125,1200.736328125,61184.61328125,1212.944091796875,108
643,60885.07421875,1208.0330810546875,60912.5,1202.02685546875,60922.2578125,1208.89306640625,108
644,61036.5546875,1212.108642578125,60916.56640625,1203.555419921875,60908.3125,1206.8507080078125,108
645,61106.078125,1212.98876953125,60911.703125,1204.5360107421875,60912.0078125,1204.3443603515625,108
646,61146.7890625,1212.91455078125,60911.421875,1204.568603515625,60912.09375,1204.588134765625,108
647,61184.61328125,1212.944091796875,60911.34375,1204.5999755859375,60912.0703125,1204.604248046875,108
648,60912.0703125,1204.604248046875,60911.34375,1204.5999755859375,61350.796875,1216.155517578125,109
649,61062.015625,1211.63330078125,61072.9296875,1204.6673583984375,61086.30859375,1212.193359375,109
650,61204.9140625,1215.6728515625,61077.265625,1205.950439453125,61072.4296875,1209.93017578125,109
651,61284.640625,1216.200439453125,61074.6953125,1207.133056640625,61073.99609375,1207.0126953125,109
652,61320.1171875,1216.0596923828125,61074.1328125,1207.1297607421875,61074.1953125,1207.1602783203125,109
653,61350.796875,1216.155517578125,61073.72265625,1207.18212890625,61074.453125,1207.163330078125,109
654,61074.453125,1207.163330078125,61073.72265625,1207.18212890625,61483.51171875,1217.8594970703125,110
655,61226.04296875,1213.325927734375,61223.7890625,1207.6484375,61236.82421875,1213.76953125,110
656,61358.08203125,1216.7880859375,61227.5546875,1209.253662109375,61224.4609375,1211.861328125,110
657,61415.2734375,1217.906494140625,61225.37109375,1210.1436767578125,61225.7890625,1209.8883056640625,110
658,61438.0859375,1217.6884765625,61225.0078125,1210.1563720703125,61225.87109375,1210.1812744140625,110
659,61483.51171875,1217.8594970703125,61225.3046875,1210.1531982421875,61225.37890625,1210.17041015625,110
660,61225.37890625,1210.17041015625,61225.3046875,1210.1531982421875,61648.28125,1221.50048828125,111
661,61357.40625,1216.3759765625,61378.9375,1210.4085693359375,61389.3359375,1217.371337890625,111
662,61499.3984375,1220.24365234375,61380.84375,1212.0546875,61376.7890625,1215.23681640625,111
663,61580.828125,1221.1839599609375,61378.6015625,1213.210693359375,61377.953125,1212.914794921875,111
664,61610.1328125,1221.42333984375,61378.0,1213.189697265625,61378.375,1213.176513671875,111
665,61648.28125,1221.50048828125,61378.0,1213.19921875,61378.25390625,1213.2001953125,111
666,61378.25390625,1213.2001953125,61378.0,1213.19921875,61782.8671875,1224.070068359375,112
667,61506.4453125,1219.38427734375,61523.859375,1212.4542236328125,61533.0234375,1220.38134765625,112
668,61642.48828125,1223.185791015625,61524.96875,1214.2513427734375,61520.81640625,1218.0111083984375,112
669,61708.0390625,1224.0517578125,61522.44921875,1215.521484375,61522.171875,1215.287353515625,112
670,61742.3046875,1223.958984375,61521.91796875,1215.554443359375,61522.328125,1215.54541015625,112
671,61782.8671875,1224.070068359375,61521.8984375,1215.5628662109375,61522.12109375,1215.51220703125,112
672,61522.12109375,1215.51220703125,61521.8984375,1215.5628662109375,61893.9140625,1225.749267578125,113
673,61633.83203125,1221.1688232421875,61649.78125,1215.27734375,61671.30859375,1222.1533203125,113
674,61757.71875,1224.9378662109375,61658.6953125,1216.908447265625,61651.1484375,1220.1741943359375,113
675,61831.0390625,1225.59619140625,61654.53125,1218.1500244140625,61653.98046875,1217.96484375,113
676,61856.671875,1225.72509765625,61653.7421875,1218.1746826171875,61654.5234375,1218.158935546875,113
677,61893.9140625,1225.749267578125,61653.8203125,1218.1953125,61654.3046875,1218.2083740234375,113
678,61654.3046875,1218.2083740234375,61653.8203125,1218.1953125,61983.890625,1227.7034912109375,114
679,61750.859375,1223.2271728515625,61764.5625,1217.911376953125,61784.015625,1224.388427734375,114
680,61861.390625,1226.619384765625,61774.90625,1219.688232421875,61764.37890625,1223.194580078125,114
681,61923.265625,1227.6085205078125,61768.921875,1221.102294921875,61769.359375,1220.9295654296875,114
682,61949.8828125,1227.6748046875,61768.7109375,1221.06494140625,61769.2734375,1221.053955078125,114
683,61983.890625,1227.7034912109375,61768.73828125,1221.091796875,61769.13671875,1221.153076171875,114
684,61769.13671875,1221.153076171875,61768.73828125,1221.091796875,62105.0625,1230.29052734375,115
685,61875.0,1226.0439453125,61876.96484375,1220.6702880859375,61904.3828125,1227.3922119140625,115
686,61985.5234375,1229.164306640625,61893.328125,1222.6170654296875,61879.1015625,1226.2294921875,115
687,62049.5703125,1229.90380859375,61886.0859375,1223.9615478515625,61885.40625,1223.6494140625,115
688,62072.921875,1230.1339111328125,61885.234375,1223.9439697265625,61885.94921875,1223.89990234375,115
689,62105.0625,1230.29052734375,61885.21875,1224.002197265625,61885.83984375,1224.01025390625,115
690,61885.83984375,1224.01025390625,61885.21875,1224.002197265625,62269.8984375,1232.48095703125,116
691,62006.3203125,1228.5164794921875,62017.3828125,1223.259033203125,62042.57421875,1229.86767578125,116
692,62133.7578125,1231.5557861328125,62030.7890625,1225.5572509765625,62020.46875,1228.844482421875,116
693,62194.984375,1232.301513671875,62025.2578125,1226.75634765625,62025.171875,1226.6478271484375,116
694,62232.5625,1232.3291015625,62024.73828125,1226.8824462890625,62025.4140625,1226.880126953125,116
695,62269.8984375,1232.48095703125,62024.7578125,1226.912353515625,62025.25,1226.9093017578125,116
696,62025.25,1226.9093017578125,62024.7578125,1226.912353515625,62364.3046875,1235.0513916015625,117
697,62131.640625,1231.292724609375,62145.859375,1226.978271484375,62155.953125,1232.4671630859375,117
698,62240.76171875,1234.2481689453125,62149.46484375,1228.9117431640625,62144.0859375,1231.662841796875,117
699,62303.7265625,1234.80078125,62146.578125,1229.97216796875,62146.18359375,1229.809814453125,117
700,62327.2421875,1234.8388671875,62146.015625,1230.0177001953125,62146.4296875,1230.0208740234375,117
701,62364.3046875,1235.0513916015625,62145.80078125,1230.053955078125,62146.49609375,1230.09033203125,117
702,62146.49609375,1230.09033203125,62145.80078125,1230.053955078125,62505.5078125,1238.870361328125,118
703,62263.453125,1234.6846923828125,62276.7890625,1230.2401123046875,62280.46875,1236.09521484375,118
704,62382.5234375,1237.684814453125,62277.06640625,1231.93359375,62270.4296875,1235.05712890625,118
705,62446.890625,1238.3377685546875,62273.1953125,1233.035888671875,62273.3828125,1232.8316650390625,118
706,62471.9609375,1238.5634765625,62272.796875,1233.066650390625,62273.5078125,1233.104736328125,118
707,62505.5078125,1238.870361328125,62272.8671875,1233.1484375,62273.2734375,1233.154052734375,118
708,62273.2734375,1233.154052734375,62272.8671875,1233.1484375,62662.390625,1242.928955078125,119
709,62390.47265625,1238.2747802734375,62407.93359375,1233.5390625,62423.8203125,1239.7017822265625,119
710,62518.78125,1241.4527587890625,62409.4921875,1235.362060546875,62408.8828125,1238.471435546875,119
711,62585.59765625,1242.3231201171875,62408.66015625,1236.529296875,62408.53125,1236.2667236328125,119
712,62619.6171875,1242.7255859375,62407.953125,1236.513427734375,62408.96484375,1236.54443359375,119
713,62662.390625,1242.928955078125,62408.08203125,1236.533203125,62408.76953125,1236.48681640625,119
714,62408.76953125,1236.48681640625,62408.08203125,1236.533203125,62790.390625,1245.1468505859375,120
715,62540.2578125,1241.166748046875,62548.484375,1236.70068359375,62565.5078125,1242.297119140625,120
716,62666.1796875,1243.960205078125,62557.796875,1238.1326904296875,62547.25,1241.0458984375,120
717,62728.11328125,1244.7847900390625,62551.9375,1239.2227783203125,62552.2265625,1239.121826171875,120
718,62756.1015625,1245.0068359375,62551.5078125,1239.25146484375,62552.35546875,1239.276611328125,120
719,62790.390625,1245.1468505859375,62551.5546875,1239.2900390625,62552.2578125,1239.31201171875,120
720,62552.2578125,1239.31201171875,62551.5546875,1239.2900390625,62901.6875,1248.5443115234375,121
721,62657.828125,1244.27880859375,62674.6640625,1239.859130859375,62696.39453125,1245.6259765625,121
722,62762.296875,1247.3162841796875,62688.19921875,1241.2991943359375,62676.05078125,1244.20751953125,121
723,62827.7890625,1248.0462646484375,62682.00390625,1242.36328125,62681.3828125,1242.076904296875,121
724,62855.97265625,1248.2601318359375,62681.48046875,1242.3284912109375,62681.703125,1242.3397216796875,121
725,62901.6875,1248.5443115234375,62681.3203125,1242.36865234375,62681.734375,1242.365966796875,121
726,62681.734375,1242.365966796875,62681.3203125,1242.36865234375,63021.11328125,1252.006103515625,122
727,62782.375,1247.9281005859375,62795.51171875,1242.728271484375,62821.25390625,1248.7781982421875,122
728,62885.5234375,1251.063720703125,62811.23046875,1244.212158203125,62799.078125,1247.302734375,122
729,62945.52734375,1251.8179931640625,62804.46875,1245.15087890625,62805.0625,1244.9609375,122
730,62971.5234375,1251.824951171875,62804.24609375,1245.1697998046875,62805.09765625,1245.20361328125,122
731,63021.11328125,1252.006103515625,62804.5,1245.25634765625,62804.765625,1245.23974609375,122
732,62804.765625,1245.23974609375,62804.5,1245.25634765625,63203.09375,1254.173828125,123
733,62922.078125,1249.9910888671875,62942.12109375,1245.638916015625,62972.96875,1250.9083251953125,123
734,63046.04296875,1253.1590576171875,62956.4453125,1247.21875,62949.703125,1249.596923828125,123
735,63118.3515625,1253.953369140625,62952.671875,1248.0579833984375,62952.5546875,1247.9384765625,123
736,63162.7109375,1254.091552734375,62952.10546875,1248.0966796875,62952.9375,1248.05322265625,123
737,63203.09375,1254.173828125,62951.8984375,1248.120361328125,62953.00390625,1248.123779296875,123
738,62953.00390625,1248.123779296875,62951.8984375,1248.120361328125,63321.734375,1257.3458251953125,124
739,63071.484375,1253.4041748046875,63075.5078125,1248.0172119140625,63105.84375,1254.205078125,124
740,63186.875,1256.696533203125,63090.234375,1250.051025390625,63081.8359375,1252.446533203125,124
741,63244.04296875,1257.4495849609375,63085.5546875,1250.985595703125,63085.84375,1250.8787841796875,124
742,63282.53125,1257.316650390625,63084.984375,1251.0738525390625,63086.1640625,1251.0614013671875,124
743,63321.734375,1257.3458251953125,63085.26171875,1251.06201171875,63085.78125,1251.0816650390625,124
744,63085.78125,1251.0816650390625,63085.26171875,1251.06201171875,63439.046875,1260.150390625,125
745,63185.1328125,1256.1234130859375,63210.421875,1251.663818359375,63231.05859375,1257.005126953125,125
746,63294.734375,1259.1318359375,63222.4375,1253.332275390625,63211.7265625,1255.47509765625,125
747,63356.21875,1259.99853515625,63217.2265625,1254.205078125,63216.359375,1254.014404296875,125
748,63387.0234375,1260.068603515625,63216.484375,1254.1822509765625,63216.90625,1254.16064453125,125
749,63439.046875,1260.150390625,63216.46875,1254.1490478515625,63216.8984375,1254.20947265625,125
750,63216.8984375,1254.20947265625,63216.46875,1254.1490478515625,63572.1328125,1263.015869140625,126
751,63316.4296875,1258.9423828125,63343.6640625,1254.432373046875,63363.4609375,1259.931640625,126
752,63416.234375,1261.895263671875,63354.37890625,1255.9246826171875,63344.4453125,1258.61376953125,126
753,63490.05078125,1262.6983642578125,63348.6796875,1256.939697265625,63349.3828125,1256.837890625,126
754,63529.2421875,1262.866455078125,63348.48046875,1256.98681640625,63349.375,1256.9967041015625,126
755,63572.1328125,1263.015869140625,63348.51171875,1257.0126953125,63349.234375,1256.97998046875,126
756,63349.234375,1256.97998046875,63348.51171875,1257.0126953125,63743.84765625,1266.2535400390625,127
757,63467.828125,1262.042724609375,63484.328125,1257.324462890625,63516.7890625,1263.26416015625,127
758,63578.890625,1265.105224609375,63501.76953125,1259.0364990234375,63489.15625,1261.9912109375,127
759,63640.59375,1265.882568359375,63495.515625,1260.28955078125,63494.7109375,1260.06884765625,127
760,63684.109375,1265.8848876953125,63494.75,1260.318603515625,63495.234375,1260.274658203125,127
761,63743.84765625,1266.2535400390625,63494.64453125,1260.2891845703125,63495.2578125,1260.3232421875,127
762,63495.2578125,1260.3232421875,63494.64453125,1260.2891845703125,63808.34375,1269.2138671875,128
763,63582.5390625,1264.9639892578125,63603.65234375,1261.4073486328125,63619.42578125,1266.0184326171875,128
764,63678.53515625,1267.840087890625,63612.328125,1263.185546875,63603.8984375,1265.296875,128
765,63728.81640625,1268.677734375,63607.44140625,1264.107666015625,63608.04296875,1263.985595703125,128
766,63764.0078125,1268.8974609375,63607.14453125,1264.113525390625,63608.09765625,1264.152099609375,128
767,63808.34375,1269.2138671875,63607.38671875,1264.137451171875,63607.8046875,1264.141845703125,128
768,63607.8046875,1264.141845703125,63607.38671875,1264.137451171875,63939.46875,1273.09375,129
769,63700.65234375,1268.733154296875,63720.26171875,1264.5224609375,63745.6796875,1270.148681640625,129
770,63807.265625,1271.722412109375,63731.140625,1266.3580322265625,63726.46875,1268.830322265625,129
771,63868.328125,1272.5003662109375,63728.5078125,1267.48193359375,63728.265625,1267.3045654296875,129
772,63901.81640625,1272.8544921875,63727.8515625,1267.50341796875,63728.66015625,1267.4697265625,129
773,63939.46875,1273.09375,63727.75,1267.48193359375,63728.6015625,1267.492919921875,129
774,63728.6015625,1267.492919921875,63727.75,1267.48193359375,64052.484375,1276.9442138671875,130
775,63811.3515625,1272.5478515625,63843.046875,1267.859130859375,63858.7734375,1273.61767578125,130
776,63916.98828125,1275.488525390625,63850.13671875,1269.546142578125,63844.859375,1272.0396728515625,130
777,63979.53125,1276.53125,63846.76171875,1270.4776611328125,63847.5546875,1270.2882080078125,130
778,64011.8359375,1276.712646484375,63846.65234375,1270.4547119140625,63847.42578125,1270.4986572265625,130
779,64052.484375,1276.9442138671875,63846.74609375,1270.5245361328125,63847.2890625,1270.508056640625,130
780,63847.2890625,1270.508056640625,63846.74609375,1270.5245361328125,64169.30859375,1280.13818359375,131
781,63948.2421875,1276.009033203125,63960.421875,1270.4609375,63969.53125,1276.9483642578125,131
782,64057.88671875,1279.02783203125,63964.7421875,1272.4996337890625,63956.60546875,1275.46923828125,131
783,64107.56640625,1279.849365234375,63960.35546875,1273.68115234375,63960.1171875,1273.468994140625,131
784,64140.6171875,1280.02490234375,63959.93359375,1273.7100830078125,63960.359375,1273.644287109375,131
785,64169.30859375,1280.13818359375,63959.77734375,1273.66748046875,63960.359375,1273.6624755859375,131
786,63960.359375,1273.6624755859375,63959.77734375,1273.66748046875,64294.75390625,1284.143798828125,132
787,64058.71484375,1279.296630859375,64079.8515625,1274.6669921875,64091.41796875,1280.67431640625,132
788,64166.55078125,1282.832275390625,64085.05078125,1275.7796630859375,64078.265625,1278.9600830078125,132
789,64227.27734375,1283.746337890625,64081.16796875,1276.8277587890625,64081.5078125,1276.701171875,132
790,64253.578125,1283.9732666015625,64080.96875,1276.861328125,64081.52734375,1276.8983154296875,132
791,64294.75390625,1284.143798828125,64081.046875,1276.82177734375,64081.3515625,1276.84375,132
792,64081.3515625,1276.84375,64081.046875,1276.82177734375,64434.58203125,1287.27783203125,133
793,64188.25,1282.607666015625,64202.90625,1277.2027587890625,64224.03125,1283.753662109375,133
794,64302.984375,1285.9017333984375,64214.32421875,1278.72216796875,64204.28125,1281.941650390625,133
795,64372.3359375,1286.9326171875,64209.25,1279.879638671875,64208.6796875,1279.741455078125,133
796,64399.53125,1287.0240478515625,64208.73046875,1279.9288330078125,64209.0078125,1279.9066162109375,133
797,64434.58203125,1287.27783203125,64208.5,1279.9490966796875,64209.16015625,1279.93603515625,133
798,64209.16015625,1279.93603515625,64208.5,1279.9490966796875,64560.62109375,1289.9755859375,134
799,64319.2890625,1285.05419921875,64335.44921875,1280.625,64355.08203125,1286.3912353515625,134
800,64431.53515625,1288.31005859375,64346.19140625,1282.2872314453125,64337.1875,1284.9676513671875,134
801,64484.37109375,1289.379638671875,64341.0078125,1283.263916015625,64341.53125,1282.99365234375,134
802,64518.640625,1289.55029296875,64340.79296875,1283.255126953125,64341.55859375,1283.275146484375,134
803,64560.62109375,1289.9755859375,64340.80859375,1283.30419921875,64341.421875,1283.2265625,134
804,64341.421875,1283.2265625,64340.80859375,1283.30419921875,64644.671875,1292.7674560546875,135
805,64440.4296875,1288.4259033203125,64448.13671875,1283.6949462890625,64460.21875,1289.57666015625,135
806,64534.53125,1291.470458984375,64455.375,1285.379638671875,64447.046875,1288.290771484375,135
807,64583.765625,1292.448974609375,64451.03125,1286.376708984375,64450.6875,1286.169189453125,135
808,64608.40234375,1292.49951171875,64450.3984375,1286.4010009765625,64451.0390625,1286.42578125,135
809,64644.671875,1292.7674560546875,64450.53515625,1286.40283203125,64450.81640625,1286.414306640625,135
810,64450.81640625,1286.414306640625,64450.53515625,1286.40283203125,64789.98046875,1295.974853515625,136
811,64556.625,1291.3646240234375,64566.32421875,1286.771484375,64586.890625,1292.748779296875,136
812,64658.4609375,1294.35693359375,64576.6953125,1288.08544921875,64568.234375,1291.3125,136
813,64726.2265625,1295.3402099609375,64571.89453125,1289.1749267578125,64572.41796875,1289.0037841796875,136
814,64753.1484375,1295.62255859375,64571.6328125,1289.2154541015625,64572.4375,1289.2005615234375,136
815,64789.98046875,1295.974853515625,64571.7421875,1289.272705078125,64572.2421875,1289.337158203125,136
816,64572.2421875,1289.337158203125,64571.7421875,1289.272705078125,64881.85546875,1298.322509765625,137
817,64670.14453125,1294.0135498046875,64680.6640625,1289.5595703125,64695.83984375,1295.246337890625,137
818,64768.578125,1296.8785400390625,64688.375,1290.7635498046875,64680.75,1293.801513671875,137
819,64814.42578125,1297.720703125,64684.48046875,1291.870849609375,64684.0,1291.6761474609375,137
820,64843.96484375,1298.037841796875,64684.01171875,1291.951171875,64684.20703125,1291.90380859375,137
821,64881.85546875,1298.322509765625,64683.82421875,1291.992431640625,64684.3515625,1292.04833984375,137
822,64684.3515625,1292.04833984375,64683.82421875,1291.992431640625,64996.3359375,1302.00830078125,138
823,64781.2421875,1297.14501953125,64796.80859375,1292.228515625,64807.859375,1298.4349365234375,138
824,64875.125,1300.3192138671875,64803.96875,1293.5323486328125,64794.8203125,1296.452880859375,138
825,64922.97265625,1301.302734375,64799.171875,1294.5848388671875,64799.140625,1294.466064453125,138
826,64953.1953125,1301.6656494140625,64798.7734375,1294.6591796875,64799.27734375,1294.639404296875,138
827,64996.3359375,1302.00830078125,64798.65625,1294.69384765625,64799.21484375,1294.6904296875,138
828,64799.21484375,1294.6904296875,64798.65625,1294.69384765625,65123.4921875,1304.4605712890625,139
829,64889.30078125,1299.5777587890625,64915.97265625,1294.951416015625,64931.25,1300.9979248046875,139
830,64987.0546875,1302.628173828125,64924.390625,1296.32470703125,64915.640625,1299.236328125,139
831,65049.3046875,1303.6971435546875,64919.83203125,1297.400390625,64919.3984375,1297.20263671875,139
832,65075.109375,1304.006591796875,64919.109375,1297.4976806640625,64919.92578125,1297.4661865234375,139
833,65123.4921875,1304.4605712890625,64919.140625,1297.548095703125,64919.6796875,1297.5478515625,139
834,64919.6796875,1297.5478515625,64919.140625,1297.548095703125,65273.3828125,1308.53076171875,140
835,65018.3828125,1303.4776611328125,65045.30859375,1298.176513671875,65064.6640625,1304.7286376953125,140
836,65127.90625,1307.0489501953125,65053.265625,1299.972900390625,65047.89453125,1302.81494140625,140
837,65185.3203125,1307.92236328125,65049.85546875,1301.0679931640625,65050.6484375,1300.889404296875,140
838,65224.3046875,1308.229248046875,65049.7265625,1301.153076171875,65050.5234375,1301.172607421875,140
839,65273.3828125,1308.53076171875,65049.98046875,1301.260986328125,65050.12890625,1301.2587890625,140
840,65050.12890625,1301.2587890625,65049.98046875,1301.260986328125,65344.99609375,1310.998291015625,141
841,65132.2109375,1306.6339111328125,65155.19921875,1302.13623046875,65166.2578125,1307.6923828125,141
842,65219.09765625,1309.695556640625,65160.11328125,1303.5399169921875,65155.046875,1306.283447265625,141
843,65277.9453125,1310.671142578125,65157.59765625,1304.516845703125,65156.984375,1304.318603515625,141
844,65304.546875,1310.7230224609375,65157.08203125,1304.599609375,65157.21875,1304.568603515625,141
845,65344.99609375,1310.998291015625,65156.6484375,1304.612060546875,65157.4453125,1304.6656494140625,141
846,65157.4453125,1304.6656494140625,65156.6484375,1304.612060546875,65501.9453125,1314.0732421875,142
847,65267.79296875,1309.8316650390625,65279.7578125,1305.1207275390625,65300.71875,1310.84130859375,142
848,65370.375,1312.8271484375,65291.73828125,1306.5076904296875,65282.1640625,1309.2952880859375,142
849,65438.1875,1313.61328125,65286.48046875,1307.585205078125,65286.91796875,1307.465576171875,142
850,65464.34375,1313.791015625,65286.23828125,1307.6580810546875,65286.8984375,1307.637451171875,142
851,65501.9453125,1314.0732421875,65286.1640625,1307.7159423828125,65286.8671875,1307.6910400390625,142
852,65286.8671875,1307.6910400390625,65286.1640625,1307.7159423828125,65648.9296875,1317.492431640625,143
853,65395.65625,1313.068359375,65417.09375,1308.305419921875,65434.4375,1313.969482421875,143
854,65504.3046875,1316.3232421875,65425.78125,1309.7457275390625,65416.95703125,1312.513671875,143
855,65556.3671875,1317.0555419921875,65421.26171875,1310.8436279296875,65420.4921875,1310.635986328125,143
856,65596.875,1317.2294921875,65420.7734375,1310.89599609375,65420.71875,1310.8953857421875,143
857,65648.9296875,1317.492431640625,65420.3359375,1310.9666748046875,65420.91796875,1310.977783203125,143
858,65420.91796875,1310.977783203125,65420.3359375,1310.9666748046875,65739.6796875,1320.1396484375,144
859,65520.23828125,1316.1031494140625,65535.5390625,1311.515380859375,65546.484375,1316.851806640625,144
860,65616.515625,1318.912353515625,65542.2734375,1312.560302734375,65532.40625,1315.43994140625,144
861,65663.671875,1319.8701171875,65537.09375,1313.529052734375,65536.8984375,1313.277099609375,144
862,65695.4140625,1319.90185546875,65536.53125,1313.5728759765625,65537.1171875,1313.55615234375,144
863,65739.6796875,1320.1396484375,65536.453125,1313.59228515625,65536.96875,1313.647705078125,144
864,65536.96875,1313.647705078125,65536.453125,1313.59228515625,65894.734375,1323.3125,145
865,65639.28125,1318.88818359375,65664.3671875,1314.45703125,65686.8515625,1319.844482421875,145
866,65744.5,1321.6513671875,65677.8359375,1315.6839599609375,65665.96875,1318.3857421875,145
867,65813.2421875,1322.5008544921875,65671.609375,1316.6527099609375,65671.625,1316.457275390625,145
868,65845.7109375,1322.69189453125,65671.359375,1316.72216796875,65671.578125,1316.683837890625,145
869,65894.734375,1323.3125,65670.890625,1316.768798828125,65671.796875,1316.7353515625,145
870,65671.796875,1316.7353515625,65670.890625,1316.768798828125,65950.609375,1325.77685546875,146
871,65751.9609375,1321.879638671875,65765.140625,1317.5601806640625,65779.7734375,1322.486083984375,146
872,65836.40625,1324.831787109375,65772.96875,1318.60302734375,65765.15625,1321.31591796875,146
873,65887.9296875,1325.5201416015625,65768.375,1319.560791015625,65769.1796875,1319.383056640625,146
874,65919.125,1325.64453125,65768.5,1319.595947265625,65768.7578125,1319.5986328125,146
875,65950.609375,1325.77685546875,65768.359375,1319.75,65768.8359375,1319.72802734375,146
876,65768.8359375,1319.72802734375,65768.359375,1319.75,66082.75,1329.165771484375,147
877,65856.765625,1325.06982421875,65869.7890625,1320.33349609375,65896.0234375,1325.8626708984375,147
