,model1_fc1,model1_fc2,model2_fc1,model2_fc2,model2_wa1,model2_wa2,model1_wa1,model1_wa2,train_epoch
2312,33800.90625,988.78173828125,33802.09375,989.1567993164062,33801.26953125,989.1181640625,33800.83203125,988.83984375,386
2313,33801.0234375,988.894287109375,33801.92578125,989.2430419921875,33801.453125,989.2393188476562,33800.9296875,988.8563232421875,386
2314,33801.1015625,988.9468994140625,33801.90625,989.2948608398438,33801.890625,989.3570556640625,33801.046875,988.92333984375,386
2315,33801.1484375,989.0562133789062,33802.125,989.4215087890625,33802.1953125,989.455322265625,33801.453125,989.013671875,386
2316,33802.1953125,989.455322265625,33802.9296875,989.708984375,33802.78125,989.7208251953125,33802.125,989.4215087890625,387
2317,33802.28125,989.4297485351562,33802.83984375,989.7593994140625,33803.37890625,989.7637939453125,33802.4375,989.5013427734375,387
2318,33802.47265625,989.5076904296875,33803.4921875,989.833984375,33802.9765625,989.8181762695312,33802.4140625,989.49072265625,387
2319,33802.6875,989.548828125,33803.33984375,989.9408569335938,33803.1640625,989.906982421875,33802.390625,989.5873413085938,387
2320,33802.53125,989.6097412109375,33803.5234375,990.019287109375,33803.38671875,989.9926147460938,33802.74609375,989.6473388671875,387
2321,33802.78125,989.7208251953125,33803.59375,990.123291015625,33803.83203125,990.1190185546875,33802.9296875,989.708984375,387
2322,33803.83203125,990.1190185546875,33804.40234375,990.3773193359375,33804.44921875,990.4238891601562,33803.59375,990.123291015625,388
2323,33803.76171875,990.12744140625,33804.609375,990.4356689453125,33804.74609375,990.43896484375,33804.09375,990.1728515625,388
2324,33804.06640625,990.1810913085938,33804.8671875,990.483154296875,33804.7421875,990.5175170898438,33803.9609375,990.204345703125,388
2325,33804.09375,990.2445678710938,33804.8984375,990.5865478515625,33804.7578125,990.5949096679688,33804.109375,990.26123046875,388
2326,33804.3671875,990.2930297851562,33805.09765625,990.687744140625,33804.9609375,990.6622314453125,33804.03125,990.32763671875,388
2327,33804.44921875,990.4238891601562,33805.046875,990.7801513671875,33805.50390625,990.7852172851562,33804.40234375,990.3773193359375,388
2328,33805.50390625,990.7852172851562,33805.9140625,991.088623046875,33806.046875,991.044921875,33805.046875,990.7801513671875,389
2329,33805.171875,990.80908203125,33806.4140625,991.0254516601562,33806.1015625,991.1865234375,33805.8046875,990.818359375,389
2330,33805.828125,990.82373046875,33806.1640625,991.2241821289062,33806.578125,991.1197509765625,33805.31640625,990.8925170898438,389
2331,33805.46875,990.9063110351562,33806.37890625,991.25537109375,33806.390625,991.2901611328125,33805.85546875,990.9352416992188,389
2332,33805.828125,990.9752807617188,33806.9140625,991.359130859375,33806.234375,991.3514404296875,33805.71875,990.9803466796875,389
2333,33806.046875,991.044921875,33806.7890625,991.464599609375,33806.89453125,991.4652099609375,33805.9140625,991.088623046875,389
2334,33806.89453125,991.4652099609375,33807.5078125,991.7298583984375,33807.59375,991.7616577148438,33806.7890625,991.464599609375,390
2335,33806.6484375,991.4876098632812,33807.6484375,991.78515625,33807.9765625,991.7965087890625,33807.44921875,991.4903564453125,390
2336,33807.078125,991.5131225585938,33808.13671875,991.8884887695312,33807.703125,991.8258056640625,33807.17578125,991.543212890625,390
2337,33807.40234375,991.5864868164062,33807.97265625,991.9689331054688,33807.9296875,991.93505859375,33807.0546875,991.5964965820312,390
2338,33807.34375,991.6304931640625,33808.1328125,992.033935546875,33808.1796875,992.0338745117188,33807.30859375,991.668212890625,390
2339,33807.59375,991.7616577148438,33808.421875,992.1688842773438,33808.3828125,992.1344604492188,33807.5078125,991.7298583984375,390
2340,33808.3828125,992.1344604492188,33809.14453125,992.4102172851562,33809.05859375,992.4343872070312,33808.421875,992.1688842773438,391
2341,33808.47265625,992.164306640625,33809.19921875,992.427001953125,33809.546875,992.5114135742188,33808.71875,992.1806030273438,391
2342,33808.75,992.2113647460938,33809.3671875,992.5760498046875,33809.625,992.5040893554688,33808.57421875,992.2081298828125,391
2343,33808.84375,992.2595825195312,33809.75,992.6513061523438,33809.2734375,992.6102294921875,33808.73828125,992.2847290039062,391
2344,33808.8359375,992.3377075195312,33809.671875,992.7291259765625,33809.734375,992.690185546875,33808.94140625,992.329345703125,391
2345,33809.05859375,992.4343872070312,33809.95703125,992.8435668945312,33809.96875,992.8099365234375,33809.14453125,992.4102172851562,391
2346,33809.96875,992.8099365234375,33810.68359375,993.088134765625,33810.66015625,993.123291015625,33809.95703125,992.8435668945312,392
2347,33810.2421875,992.859619140625,33810.9765625,993.1447143554688,33810.90234375,993.162841796875,33810.09765625,992.8692626953125,392
2348,33810.0,992.8878173828125,33810.9609375,993.2286376953125,33811.140625,993.196533203125,33810.515625,992.9129028320312,392
2349,33810.3125,992.98291015625,33811.34765625,993.2923583984375,33810.82421875,993.3231811523438,33810.3984375,992.9476318359375,392
2350,33810.4296875,993.0330810546875,33811.5390625,993.3926391601562,33811.01953125,993.38232421875,33810.48828125,993.01513671875,392
2351,33810.66015625,993.123291015625,33811.46875,993.4782104492188,33811.59375,993.5193481445312,33810.68359375,993.088134765625,392
2352,33811.59375,993.5193481445312,33812.265625,993.7747802734375,33812.1796875,993.7703857421875,33811.46875,993.4782104492188,393
2353,33811.6015625,993.4891357421875,33812.234375,993.7739868164062,33812.7265625,993.85888671875,33811.8359375,993.570556640625,393
2354,33811.8359375,993.5556030273438,33812.8984375,993.923095703125,33812.30859375,993.8486938476562,33811.7578125,993.584716796875,393
2355,33812.15625,993.605712890625,33812.7578125,993.9658203125,33812.453125,993.989013671875,33811.64453125,993.6444702148438,393
2356,33812.1171875,993.6632080078125,33812.828125,994.0582275390625,33812.8203125,994.0693969726562,33811.890625,993.6859130859375,393
2357,33812.1796875,993.7703857421875,33812.953125,994.1788330078125,33813.1875,994.15869140625,33812.265625,993.7747802734375,393
2358,33813.1875,994.15869140625,33813.96484375,994.4422607421875,33813.55859375,994.4505615234375,33812.953125,994.1788330078125,394
2359,33813.07421875,994.21435546875,33813.65625,994.4534301757812,33814.44921875,994.5217895507812,33813.4375,994.1707153320312,394
2360,33813.4765625,994.2156982421875,33814.3359375,994.58349609375,33814.015625,994.5362548828125,33813.17578125,994.2415161132812,394
2361,33813.5625,994.308837890625,33814.1953125,994.6638793945312,33814.1796875,994.656005859375,33813.328125,994.2852783203125,394
2362,33813.46875,994.3743896484375,33814.453125,994.7449951171875,33814.3203125,994.739501953125,33813.6015625,994.33154296875,394
2363,33813.55859375,994.4505615234375,33814.5859375,994.8461303710938,33814.6640625,994.8535766601562,33813.96484375,994.4422607421875,394
2364,33814.6640625,994.8535766601562,33815.37109375,995.1070556640625,33815.2734375,995.126953125,33814.5859375,994.8461303710938,395
2365,33814.6484375,994.833984375,33815.5625,995.16064453125,33815.6171875,995.1778564453125,33815.0078125,994.89794921875,395
2366,33815.15625,994.8966064453125,33815.6015625,995.22802734375,33815.80078125,995.2282104492188,33814.66015625,994.9111328125,395
2367,33815.0625,994.9810180664062,33815.921875,995.3544921875,33815.515625,995.2869262695312,33814.94921875,994.961181640625,395
2368,33815.046875,995.0060424804688,33816.01953125,995.4282836914062,33815.8359375,995.383056640625,33815.1640625,995.048095703125,395
2369,33815.2734375,995.126953125,33816.1640625,995.5350341796875,33816.19140625,995.50830078125,33815.37109375,995.1070556640625,395
2370,33816.19140625,995.50830078125,33816.78125,995.8082275390625,33816.98046875,995.786376953125,33816.1640625,995.5350341796875,396
2371,33816.1640625,995.5601806640625,33817.30859375,995.806396484375,33817.015625,995.8720092773438,33816.6015625,995.537841796875,396
2372,33816.734375,995.5816650390625,33817.29296875,995.9182739257812,33817.265625,995.891357421875,33816.1796875,995.601806640625,396
2373,33816.7890625,995.6412353515625,33817.51953125,995.962890625,33817.0546875,996.0299072265625,33816.31640625,995.667236328125,396
2374,33816.76953125,995.6998291015625,33817.6328125,996.0756225585938,33817.328125,996.0751342773438,33816.5625,995.7235717773438,396
2375,33816.98046875,995.786376953125,33817.61328125,996.2244873046875,33817.859375,996.1622314453125,33816.78125,995.8082275390625,396
2376,33817.859375,996.1622314453125,33818.47265625,996.452392578125,33818.390625,996.4705810546875,33817.61328125,996.2244873046875,397
2377,33817.828125,996.2571411132812,33818.44140625,996.4977416992188,33818.9609375,996.5111083984375,33818.04296875,996.1800537109375,397
2378,33818.2109375,996.2195434570312,33818.64453125,996.571533203125,33818.984375,996.5582275390625,33817.78125,996.2918090820312,397
2379,33818.2421875,996.3057861328125,33819.1171875,996.6727294921875,33818.515625,996.6424560546875,33817.98046875,996.326904296875,397
2380,33818.4296875,996.352783203125,33819.28125,996.7513427734375,33818.77734375,996.7311401367188,33817.984375,996.3875732421875,397
2381,33818.390625,996.4705810546875,33818.9375,996.8458251953125,33819.62109375,996.864501953125,33818.47265625,996.452392578125,397
2382,33819.62109375,996.864501953125,33820.171875,997.1171875,33819.7734375,997.1378173828125,33818.9375,996.8458251953125,398
2383,33818.734375,996.84912109375,33819.8359375,997.169921875,33820.65234375,997.1708984375,33820.21875,996.9070434570312,398
2384,33819.984375,996.93603515625,33820.5390625,997.265869140625,33820.15625,997.204833984375,33819.13671875,996.9071655273438,398
2385,33820.0078125,996.9746704101562,33820.5234375,997.3311767578125,33820.203125,997.3316040039062,33819.3203125,996.9887084960938,398
2386,33819.796875,997.034423828125,33820.46484375,997.4097900390625,33820.6484375,997.4007568359375,33819.6953125,997.0325927734375,398
2387,33819.7734375,997.1378173828125,33820.984375,997.49853515625,33820.640625,997.5340576171875,33820.171875,997.1171875,398
2388,33820.640625,997.5340576171875,33821.56640625,997.7692260742188,33821.453125,997.8038330078125,33820.984375,997.49853515625,399
2389,33821.30078125,997.517822265625,33821.625,997.837646484375,33821.9375,997.8134765625,33820.75,997.5736083984375,399
2390,33821.078125,997.5482177734375,33821.9765625,997.90380859375,33821.8203125,997.8804321289062,33821.125,997.6151123046875,399
2391,33821.26171875,997.6556396484375,33821.83203125,997.9774780273438,33822.0,997.9959716796875,33821.12109375,997.6253662109375,399
2392,33821.0390625,997.6990356445312,33821.8515625,998.0631103515625,33822.375,998.0783081054688,33821.5546875,997.6900634765625,399
2393,33821.453125,997.8038330078125,33822.4765625,998.183837890625,33822.24609375,998.1914672851562,33821.56640625,997.7692260742188,399
2394,33822.24609375,998.1914672851562,33823.2109375,998.4423828125,33822.88671875,998.4602661132812,33822.4765625,998.183837890625,400
2395,33822.65625,998.169921875,33822.85546875,998.4864501953125,33823.7734375,998.509765625,33822.4921875,998.2523803710938,400
2396,33822.48046875,998.2412109375,33823.49609375,998.5618896484375,33823.3671875,998.5750732421875,33822.8203125,998.262939453125,400
2397,33823.0078125,998.3291015625,33823.7265625,998.689453125,33823.15625,998.6331787109375,33822.5078125,998.2984619140625,400
2398,33822.9921875,998.3731689453125,33823.65625,998.7188110351562,33823.62890625,998.7562255859375,33822.6953125,998.3577880859375,400
2399,33822.88671875,998.4602661132812,33823.84375,998.835693359375,33823.9296875,998.844482421875,33823.2109375,998.4423828125,400
2400,33823.9296875,998.844482421875,33824.453125,999.0927734375,33824.69140625,999.1134643554688,33823.84375,998.835693359375,401
2401,33824.03125,998.8629150390625,33824.921875,999.162109375,33824.765625,999.1288452148438,33824.1484375,998.8673095703125,401
2402,33824.171875,998.914794921875,33824.71875,999.227294921875,33825.171875,999.1976928710938,33824.1484375,998.896728515625,401
2403,33824.125,998.99755859375,33825.20703125,999.28759765625,33824.6953125,999.310302734375,33824.38671875,998.9259033203125,401
2404,33824.328125,998.9979858398438,33825.07421875,999.3687744140625,33825.2265625,999.3909912109375,33824.37890625,999.0272216796875,401
2405,33824.69140625,999.1134643554688,33825.40625,999.5060424804688,33825.421875,999.4903564453125,33824.453125,999.0927734375,401
2406,33825.421875,999.4903564453125,33826.1796875,999.7592163085938,33826.015625,999.7578125,33825.40625,999.5060424804688,402
2407,33825.62890625,999.5072631835938,33826.26171875,999.763916015625,33826.48046875,999.84765625,33825.59375,999.5362548828125,402
2408,33825.70703125,999.5545043945312,33826.44921875,999.85107421875,33826.546875,999.8948364257812,33825.66015625,999.5510864257812,402
2409,33825.83203125,999.6129150390625,33826.68359375,999.9464721679688,33826.328125,999.9816284179688,33825.734375,999.6064453125,402
2410,33825.98046875,999.6552734375,33826.515625,1000.052001953125,33826.88671875,1000.0301513671875,33825.7734375,999.6756591796875,402
2411,33826.015625,999.7578125,33827.04296875,1000.1566162109375,33826.83984375,1000.1582641601562,33826.1796875,999.7592163085938,402
2412,33826.83984375,1000.1582641601562,33827.671875,1000.4195556640625,33827.6015625,1000.4270629882812,33827.04296875,1000.1566162109375,403
2413,33827.3828125,1000.1760864257812,33827.67578125,1000.498046875,33828.09765625,1000.436767578125,33826.91796875,1000.18505859375,403
2414,33827.140625,1000.208984375,33828.2890625,1000.51806640625,33827.703125,1000.5330810546875,33827.2890625,1000.2243041992188,403
2415,33827.3828125,1000.2688598632812,33828.09375,1000.625,33827.88671875,1000.6097412109375,33827.234375,1000.284423828125,403
2416,33827.31640625,1000.3167114257812,33828.2265625,1000.701904296875,33828.17578125,1000.6853637695312,33827.5,1000.3555908203125,403
2417,33827.6015625,1000.4270629882812,33828.73828125,1000.8195190429688,33828.1875,1000.791015625,33827.671875,1000.4195556640625,403
2418,33828.1875,1000.791015625,33829.1171875,1001.072265625,33829.203125,1001.0941162109375,33828.73828125,1000.8195190429688,404
2419,33828.984375,1000.8338012695312,33829.5078125,1001.1087646484375,33829.3828125,1001.1583251953125,33828.34375,1000.8294677734375,404
2420,33828.62890625,1000.8765869140625,33829.57421875,1001.1976928710938,33829.53515625,1001.2007446289062,33828.8359375,1000.871826171875,404
2421,33829.015625,1000.936767578125,33829.63671875,1001.2984619140625,33829.46875,1001.286865234375,33828.66796875,1000.9313354492188,404
2422,33828.8046875,1000.9880981445312,33829.78125,1001.3603515625,33829.7109375,1001.3806762695312,33829.0625,1000.9947509765625,404
2423,33829.203125,1001.0941162109375,33829.84375,1001.4546508789062,33830.15625,1001.5089111328125,33829.1171875,1001.072265625,404
2424,33830.15625,1001.5089111328125,33830.75,1001.7543334960938,33830.6328125,1001.743896484375,33829.84375,1001.4546508789062,405
2425,33829.9609375,1001.4781494140625,33830.76953125,1001.779052734375,33831.16015625,1001.7996215820312,33830.44140625,1001.5401611328125,405
2426,33830.33984375,1001.5230102539062,33830.97265625,1001.8609619140625,33831.2109375,1001.8519897460938,33830.203125,1001.5592041015625,405
2427,33830.51953125,1001.6162109375,33831.09765625,1001.942138671875,33831.08984375,1001.9664306640625,33830.21875,1001.5772094726562,405
2428,33830.515625,1001.6405639648438,33831.42578125,1002.0263061523438,33831.10546875,1002.02490234375,33830.4296875,1001.6685791015625,405
2429,33830.6328125,1001.743896484375,33831.3984375,1002.1351318359375,33831.6328125,1002.13818359375,33830.75,1001.7543334960938,405
2430,33831.6328125,1002.13818359375,33832.08984375,1002.3936157226562,33832.35546875,1002.4096069335938,33831.3984375,1002.1351318359375,406
2431,33831.5625,1002.112060546875,33832.59765625,1002.449951171875,33832.3984375,1002.4558715820312,33831.90234375,1002.1978149414062,406
2432,33831.6640625,1002.1693115234375,33832.4375,1002.5225830078125,33832.78125,1002.51708984375,33831.94140625,1002.21923828125,406
2433,33831.8515625,1002.255615234375,33832.7109375,1002.6260986328125,33832.51953125,1002.6102294921875,33831.953125,1002.2548828125,406
2434,33832.140625,1002.2987060546875,33833.03125,1002.6864013671875,33832.59375,1002.6904296875,33831.8515625,1002.3172607421875,406
2435,33832.35546875,1002.4096069335938,33833.1328125,1002.804931640625,33833.0,1002.787109375,33832.08984375,1002.3936157226562,406
2436,33833.0,1002.787109375,33833.796875,1003.0718994140625,33833.6953125,1003.0625,33833.1328125,1002.804931640625,407
2437,33833.1875,1002.7899169921875,33833.796875,1003.0738525390625,33834.21875,1003.1446533203125,33833.3671875,1002.8472900390625,407
2438,33833.25,1002.8750610351562,33834.14453125,1003.1654663085938,33834.09765625,1003.183349609375,33833.46484375,1002.8375244140625,407
2439,33833.5234375,1002.9371948242188,33834.296875,1003.2861328125,33833.9609375,1003.2490234375,33833.3828125,1002.9041137695312,407
2440,33833.5703125,1002.97412109375,33834.53125,1003.3417358398438,33834.13671875,1003.3549194335938,33833.515625,1002.9781494140625,407
2441,33833.6953125,1003.0625,33834.4140625,1003.482666015625,33834.73828125,1003.4324951171875,33833.796875,1003.0718994140625,407
2442,33834.73828125,1003.4324951171875,33835.234375,1003.7322998046875,33835.30859375,1003.724365234375,33834.4140625,1003.482666015625,408
2443,33834.40625,1003.5249633789062,33835.609375,1003.7189331054688,33835.46875,1003.8193359375,33835.14453125,1003.4573364257812,408
2444,33834.921875,1003.5487060546875,33835.9140625,1003.8765258789062,33835.375,1003.787353515625,33834.7578125,1003.4988403320312,408
2445,33834.921875,1003.6072998046875,33835.8125,1003.9000244140625,33835.47265625,1003.9404296875,33834.95703125,1003.5584106445312,408
2446,33835.046875,1003.649658203125,33835.9375,1003.9843139648438,33835.72265625,1004.025390625,33835.02734375,1003.6203002929688,408
2447,33835.30859375,1003.724365234375,33836.19140625,1004.1240844726562,33836.0078125,1004.1092529296875,33835.234375,1003.7322998046875,408
2448,33836.0078125,1004.1092529296875,33836.9296875,1004.38525390625,33836.6328125,1004.384033203125,33836.19140625,1004.1240844726562,409
2449,33836.42578125,1004.1514892578125,33836.7578125,1004.3767700195312,33837.359375,1004.4628295898438,33836.1875,1004.1515502929688,409
2450,33836.4140625,1004.162353515625,33837.046875,1004.48193359375,33837.28515625,1004.4677124023438,33836.3515625,1004.20751953125,409
2451,33836.46875,1004.22216796875,33837.421875,1004.5301513671875,33836.8984375,1004.6036376953125,33836.47265625,1004.26123046875,409
2452,33836.5390625,1004.2835693359375,33837.5703125,1004.6453857421875,33837.15625,1004.662841796875,33836.5859375,1004.3208618164062,409
2453,33836.6328125,1004.384033203125,33837.546875,1004.7731323242188,33837.671875,1004.763916015625,33836.9296875,1004.38525390625,409
2454,33837.671875,1004.763916015625,33838.40625,1005.0210571289062,33838.1796875,1005.0443725585938,33837.546875,1004.7731323242188,410
2455,33837.69140625,1004.801025390625,33838.4453125,1005.0443115234375,33838.7265625,1005.1044921875,33837.9375,1004.7811279296875,410
2456,33838.1015625,1004.81396484375,33838.671875,1005.1209106445312,33838.703125,1005.1696166992188,33837.6953125,1004.8401489257812,410
2457,33838.04296875,1004.8902587890625,33838.953125,1005.230712890625,33838.41015625,1005.2300415039062,33837.921875,1004.887451171875,410
2458,33838.0390625,1004.9219360351562,33839.140625,1005.2655639648438,33838.59375,1005.3441772460938,33838.10546875,1004.9645385742188,410
2459,33838.1796875,1005.0443725585938,33839.2734375,1005.4034423828125,33838.96875,1005.4351806640625,33838.40625,1005.0210571289062,410
2460,33838.96875,1005.4351806640625,33839.6796875,1005.654296875,33839.94921875,1005.7135620117188,33839.2734375,1005.4034423828125,411
2461,33839.5078125,1005.4495849609375,33840.203125,1005.7220458984375,33839.9921875,1005.7216796875,33839.1484375,1005.4347534179688,411
2462,33839.3671875,1005.466552734375,33839.9453125,1005.7525634765625,33840.46875,1005.8086547851562,33839.44140625,1005.4884643554688,411
2463,33839.46875,1005.5238037109375,33840.55078125,1005.8483276367188,33839.828125,1005.89013671875,33839.54296875,1005.5477905273438,411
2464,33839.4453125,1005.5894775390625,33840.6015625,1005.947021484375,33840.1640625,1005.947265625,33839.74609375,1005.5875244140625,411
2465,33839.94921875,1005.7135620117188,33840.640625,1006.0474853515625,33840.63671875,1006.0875244140625,33839.6796875,1005.654296875,411
2466,33840.63671875,1006.0875244140625,33841.25390625,1006.3170776367188,33841.36328125,1006.327392578125,33840.640625,1006.0474853515625,412
2467,33840.921875,1006.0234375,33841.31640625,1006.34326171875,33841.85546875,1006.3870239257812,33840.7890625,1006.13525390625,412
2468,33841.2265625,1006.11474609375,33841.6796875,1006.4393310546875,33841.6875,1006.4007568359375,33840.62109375,1006.1085205078125,412
2469,33840.83203125,1006.220458984375,33841.96875,1006.5177612304688,33841.3984375,1006.493408203125,33841.1953125,1006.1337890625,412
2470,33840.9609375,1006.2147216796875,33842.0078125,1006.588134765625,33841.7421875,1006.5841064453125,33841.2734375,1006.2579345703125,412
2471,33841.36328125,1006.327392578125,33842.0859375,1006.694580078125,33842.1796875,1006.711181640625,33841.25390625,1006.3170776367188,412
2472,33842.1796875,1006.711181640625,33842.8671875,1006.9356689453125,33842.74609375,1006.9852905273438,33842.0859375,1006.694580078125,413
2473,33842.2734375,1006.701171875,33842.7734375,1006.994873046875,33843.4140625,1007.01025390625,33842.3984375,1006.7459716796875,413
2474,33842.55078125,1006.7169189453125,33843.20703125,1007.0443725585938,33843.1953125,1007.0889892578125,33842.2421875,1006.7840576171875,413
2475,33842.34375,1006.827880859375,33843.23046875,1007.141357421875,33843.1640625,1007.1804809570312,33842.6640625,1006.7840576171875,413
2476,33842.70703125,1006.8642578125,33843.515625,1007.235107421875,33843.2265625,1007.248291015625,33842.51953125,1006.86181640625,413
2477,33842.74609375,1006.9852905273438,33843.5078125,1007.3717041015625,33843.76171875,1007.3370971679688,33842.8671875,1006.9356689453125,413
2478,33843.76171875,1007.3370971679688,33844.453125,1007.6029052734375,33844.1640625,1007.611083984375,33843.5078125,1007.3717041015625,414
2479,33843.875,1007.4091186523438,33844.4140625,1007.6346435546875,33844.73828125,1007.666259765625,33843.7578125,1007.3327026367188,414
2480,33843.9453125,1007.3980712890625,33844.484375,1007.7269287109375,33844.8828125,1007.7025146484375,33843.828125,1007.4192504882812,414
2481,33843.96875,1007.4523315429688,33844.7421875,1007.8292236328125,33844.6484375,1007.8017578125,33844.0078125,1007.474609375,414
2482,33844.1484375,1007.5062255859375,33844.92578125,1007.871826171875,33844.84375,1007.9066772460938,33844.0234375,1007.5352172851562,414
2483,33844.1640625,1007.611083984375,33845.05859375,1008.001708984375,33845.20703125,1007.9965209960938,33844.453125,1007.6029052734375,414
2484,33845.20703125,1007.9965209960938,33845.76953125,1008.259033203125,33845.859375,1008.2650756835938,33845.05859375,1008.001708984375,415
2485,33845.3203125,1007.9761962890625,33846.046875,1008.2894287109375,33846.140625,1008.3239135742188,33845.3515625,1008.0641479492188,415
2486,33845.21875,1008.0809326171875,33846.0078125,1008.3895874023438,33846.37109375,1008.33642578125,33845.59375,1008.0302734375,415
2487,33845.40625,1008.108154296875,33846.33203125,1008.4815063476562,33846.0625,1008.4309692382812,33845.609375,1008.1143188476562,415
2488,33845.80078125,1008.17138671875,33846.5390625,1008.5579833984375,33846.23046875,1008.5198364257812,33845.390625,1008.1610107421875,415
2489,33845.859375,1008.2650756835938,33846.53125,1008.6360473632812,33846.73828125,1008.6603393554688,33845.76953125,1008.259033203125,415
2490,33846.73828125,1008.6603393554688,33847.125,1008.875732421875,33847.49609375,1008.9337158203125,33846.53125,1008.6360473632812,416
2491,33846.72265625,1008.63916015625,33847.6953125,1008.99267578125,33847.4921875,1008.9083251953125,33846.953125,1008.6842651367188,416
2492,33846.9453125,1008.658447265625,33847.65234375,1009.0223388671875,33847.734375,1009.0027465820312,33846.890625,1008.736328125,416
2493,33846.859375,1008.7572021484375,33847.8359375,1009.105712890625,33847.5625,1009.0972900390625,33847.17578125,1008.759521484375,416
2494,33847.2890625,1008.8102416992188,33848.28125,1009.1904296875,33847.51953125,1009.1766967773438,33846.93359375,1008.8171997070312,416
2495,33847.49609375,1008.9337158203125,33848.1953125,1009.2828979492188,33848.1015625,1009.2890014648438,33847.125,1008.875732421875,416
2496,33848.1015625,1009.2890014648438,33848.83203125,1009.5579833984375,33848.80859375,1009.5400390625,33848.1953125,1009.2828979492188,417
2497,33848.390625,1009.3289794921875,33848.828125,1009.5680541992188,33849.33984375,1009.5965576171875,33848.3046875,1009.2987670898438,417
2498,33848.40234375,1009.2996826171875,33849.4375,1009.6705322265625,33848.9375,1009.6107177734375,33848.42578125,1009.3988037109375,417
2499,33848.7265625,1009.3966674804688,33849.2265625,1009.7362060546875,33849.125,1009.738037109375,33848.2890625,1009.41357421875,417
2500,33848.7578125,1009.4540405273438,33849.2734375,1009.7916259765625,33849.4375,1009.8490600585938,33848.44140625,1009.4662475585938,417
2501,33848.80859375,1009.5400390625,33849.5625,1009.9075927734375,33849.69140625,1009.9302978515625,33848.83203125,1009.5579833984375,417
2502,33849.69140625,1009.9302978515625,33850.1953125,1010.1571044921875,33850.3984375,1010.1947021484375,33849.5625,1009.9075927734375,418
2503,33849.75,1009.9268798828125,33850.53125,1010.2490844726562,33850.6015625,1010.1851806640625,33849.90234375,1009.9484252929688,418
2504,33849.9296875,1009.9634399414062,33850.8984375,1010.2476196289062,33850.43359375,1010.2984008789062,33849.8671875,1009.984619140625,418
2505,33850.06640625,1010.03125,33850.8203125,1010.3382568359375,33850.51171875,1010.3829956054688,33849.8984375,1010.0160522460938,418
2506,33850.02734375,1010.083984375,33851.13671875,1010.4140625,33850.578125,1010.4667358398438,33850.1328125,1010.0750732421875,418
2507,33850.3984375,1010.1947021484375,33851.078125,1010.559326171875,33851.140625,1010.5536499023438,33850.1953125,1010.1571044921875,418
2508,33851.140625,1010.5536499023438,33851.8515625,1010.8049926757812,33851.7265625,1010.8436279296875,33851.078125,1010.559326171875,419
2509,33851.3046875,1010.5657958984375,33851.796875,1010.8387451171875,33852.3359375,1010.8980712890625,33851.3203125,1010.6015625,419
2510,33851.5859375,1010.607177734375,33852.11328125,1010.914306640625,33852.2265625,1010.9425048828125,33851.15625,1010.6353759765625,419
2511,33851.5703125,1010.6845092773438,33852.3984375,1011.0194702148438,33851.94921875,1011.011474609375,33851.37890625,1010.6686401367188,419
2512,33851.578125,1010.7392578125,33852.390625,1011.0931396484375,33852.3671875,1011.0960693359375,33851.578125,1010.7207641601562,419
2513,33851.7265625,1010.8436279296875,33852.7734375,1011.2285766601562,33852.4609375,1011.1737670898438,33851.8515625,1010.8049926757812,419
2514,33852.4609375,1011.1737670898438,33853.34375,1011.449462890625,33853.234375,1011.4811401367188,33852.7734375,1011.2285766601562,420
2515,33853.078125,1011.235595703125,33853.25390625,1011.5040283203125,33853.890625,1011.4991455078125,33852.53515625,1011.218994140625,420
2516,33852.765625,1011.2779541015625,33853.7734375,1011.5509033203125,33853.60546875,1011.5548706054688,33853.00390625,1011.245361328125,420
2517,33853.1328125,1011.326904296875,33853.859375,1011.6162719726562,33853.55078125,1011.6683349609375,33852.8125,1011.3080444335938,420
2518,33853.15625,1011.3671875,33853.765625,1011.729248046875,33853.99609375,1011.7257690429688,33852.9921875,1011.3719482421875,420
2519,33853.234375,1011.4811401367188,33854.0625,1011.87744140625,33854.1640625,1011.8290405273438,33853.34375,1011.449462890625,420
2520,33854.1640625,1011.8290405273438,33854.7265625,1012.08251953125,33854.8359375,1012.1202392578125,33854.0625,1011.87744140625,421
2521,33854.24609375,1011.8634033203125,33855.02734375,1012.1560668945312,33855.078125,1012.1300659179688,33854.3828125,1011.8699951171875,421
2522,33854.5234375,1011.88330078125,33855.16015625,1012.1874389648438,33855.1796875,1012.2265625,33854.234375,1011.9060668945312,421
2523,33854.48046875,1011.98095703125,33855.2109375,1012.3115234375,33855.125,1012.2884521484375,33854.46484375,1011.91357421875,421
2524,33854.3515625,1012.0057373046875,33855.546875,1012.3621826171875,33855.15234375,1012.3945922851562,33854.7734375,1012.0009155273438,421
2525,33854.8359375,1012.1202392578125,33855.4921875,1012.4954833984375,33855.734375,1012.4758911132812,33854.7265625,1012.08251953125,421
2526,33855.734375,1012.4758911132812,33856.3046875,1012.75341796875,33856.265625,1012.7467041015625,33855.4921875,1012.4954833984375,422
2527,33855.9140625,1012.5494384765625,33856.578125,1012.7650756835938,33856.5390625,1012.8101806640625,33855.7265625,1012.4742431640625,422
2528,33855.9140625,1012.5213012695312,33856.5625,1012.8483276367188,33856.78515625,1012.8568115234375,33855.8671875,1012.575927734375,422
